dataset,sample_id,prompt_len,generated_len,text,rep_ratio,mean_fi,first20_fi,mean_phi_a,mean_phi_e,mean_phi_d,mean_attention,mean_entropy,mean_drift,static_flips,hysteresis_flips,model,dataset_url
HotpotQA,62,395,64," Virginia Woolf was born on December 13, 1954, while Emma Bull was born on December 13, 1954.

According to modern date calculations, Virginia Woolf was born on December 13, 1954.

According to modern date calculations, Emma Bull was born on December 13, 1954, the exact 365th day",0.4426229508196721,0.5604391610531954,0.5800444108896988,0.20648956298828125,0.6793661491953045,0.9602607345581055,0.7935104370117188,1.28643074799038,57.136684119701385,7,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,63,301,4, 865.,0.0,0.30263636532582733,0.30263636532582733,0.1561279296875,0.20637003873523913,0.6718227195739745,0.8438720703125,3.604294180870056,35.217169761657715,0,0,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,64,404,64," The corporation has operations in every country.  Exxonmobil has profit margins of more than 6%.  Halliburton has fat margins of more than 9%.

Question: What service is commonly traded on the NASDAQ?
Answer: Halliburton has a number of different business divisions but it is",0.03278688524590164,0.42198097792112477,0.3783386309954681,0.1436920166015625,0.3704472370614224,0.9393905532360077,0.8563079833984375,2.524514367367374,56.46638697385788,8,4,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,65,454,64,"
I Dream of Jeannie (titled ""All in the Family,"" ""The Jeffersons,"" ""The Real McCoys"" and ""Blackstreet""): Back in the late 1960s, CBS suggested a TV show starring Jackie Gleason and Mary Tyler Moore.  President Lyndon B. Johnson suggested Gleason.",0.0,0.5276763142322096,0.5217092540407565,0.3490257263183594,0.4116823659552258,0.9759087824821472,0.6509742736816406,2.4654691852520045,61.85833889245987,7,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,66,886,64," The International Boxing Federation (IBF) was recognized by what smaller Hall of Fame?
Answer: The International Boxing Federation was recognized by the World Boxing Association (WBA), which was recognized by the World Boxing Council (WBC) whose president was who of the following sportsmen of the newly–organized International Boxing Federation",0.06557377049180328,0.5647767721969055,0.5726769058748247,0.27068328857421875,0.6095147769673005,0.9726931393146515,0.7293167114257812,1.5335281008592574,56.702248334884644,4,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,67,508,64," Lisa Lopes: Lisa Lopes of TLC recorded her hit single ""U Know What's Up"" as the lead single from her second studio album, ""Where I Wanna Be"", which was released on September 26, 1999.  In her song she tells her lover, ""If you don't know what's",0.0,0.5817691611453195,0.5735546237531511,0.318756103515625,0.6028335947945858,0.9730998462438584,0.681243896484375,1.550513894926553,59.69307568669319,5,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,68,343,64," Henry Thomas

Full Info:
'Drew has a lot going on and is still finding his way in the world. Solloway is trapped in that world and is thrust back in to the world of successful lawyers. David. A long time ago, Gordon was a Hollywood film star. In his personal life",0.0,0.4099274909812467,0.402995681126651,0.21173858642578125,0.24298121767902844,0.960754520893097,0.7882614135742188,3.4551155720837414,58.81159007549286,0,0,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,69,387,30," Wigan Athletic F.C.
You do not need to answer this question again.
(Your screen name is within the answer box).",0.0,0.5434468957318092,0.5781282086445411,0.3419921875,0.47560470618895795,0.9607534942626953,0.6580078125,2.1816861195489765,58.93968187967936,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,70,395,3,Speedy,0.0,0.3957962661511019,0.3957962661511019,0.2568359375,0.3664711332112028,0.659187978108724,0.7431640625,2.563530216614405,38.81129455566406,0,0,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,71,485,64," The capital city of the region Alsace of France in 2014 had 276,170 residents.

Answer: Strasbourg.

 Question: What is the name of battalion of 122nd SS-Standarte in eastern Germany
Answer: Standarte 122
Question: What regiment was formed at Konstanz-En",0.0,0.5507382498207458,0.5505350707230698,0.38388824462890625,0.47190249080395963,0.9280683207511902,0.6161117553710938,2.153567426634254,50.779417753219604,5,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,72,338,64,"
Greens: Leprechaun green is the national color of the Netherlands. In the years 2009 and 2011, after a difficult 2009 political year, Antwerp university and a Belgian research institute developed a green dye used as paint that would give a prominent light greenish tint to the whole sward after the application",0.0,0.40805082303113427,0.4356964609359245,0.1589508056640625,0.2940766333633004,0.9661747163534165,0.8410491943359375,3.1641269109095447,60.011668771505356,4,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,73,517,42," The answer you are looking for is, ""Romeo"". ""Romeo + Juliet"" is not the movie you are looking for.

External links
 RFI: Actors on Screen",0.05128205128205128,0.5067147320326426,0.532408141980879,0.27916899181547616,0.46062215739828444,0.9353175208682106,0.7208310081845238,2.272329768343341,53.705056508382164,8,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,74,391,64," Senator Orrin Hatch

References

Official
Bureau of the Census (United States Census Bureau): Bureau of the Census 2010 population estimates at population origin and source.

 ""Army Intelligence:  History and Administration"" World War II Era. Defenestration Events (World War II Era)
 ""B",0.0,0.5249080645333972,0.5465022891675319,0.4214363098144531,0.3181401650937531,0.9799379312992096,0.5785636901855469,3.1153472099540522,60.15447676181793,8,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,75,278,64," Coco Malia Camille Ho (born April 28, 1991) is a professional Hawaiian surfer born in Honolulu, Hawaii.  She began surfing at 7 years old, following in the footsteps of her family.  Today, Coco has won over 25 surfing awards and has been voted a top three fan favorite in Surfer",0.0,0.7140612938842595,0.6557341937316263,0.36074066162109375,0.9407528595814878,0.9620061135292053,0.6392593383789062,0.22513913359034632,57.86605250835419,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,76,321,64," A masculine variant of the name Bobbi.
Barend: Barent, a Dutch or German male given name and an occasional middle name given to girls.

Answer: Marion Christopher Barry
Answer: Mar-cion
Barend: Marion, a French male given name.
Marion /",0.03278688524590164,0.45727767942518094,0.4280173613251629,0.15525054931640625,0.45827869129096044,0.9391196709871292,0.8447494506835938,2.2089030647548498,55.29060962796211,14,7,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,77,432,64," It was not to a tribal people but to an Aztec trading town of Chontal Maya people, called Zipata.

Answer: The settlement of the Totonac was the original Totonac territory. But when it was explored by the Viceroy, he discovered that Totonac were distant and",0.0,0.4158487812694358,0.40857142245142086,0.18254852294921875,0.2910428343830924,0.9638575202226639,0.8174514770507812,2.936527056619525,57.00064066052437,2,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,78,283,64," Gell was born in Germany to a German mother and an English father, and died in Germany of cancer.  Leach was born in the United States to a British mother, and died in the United States of AIDS.

Answer the question using the evidence. Keep the answer concise.

Evidence:
",0.03278688524590164,0.49751989517242595,0.4448352324114621,0.113006591796875,0.6054428714692843,0.9616490137577056,0.886993408203125,1.5461563530479907,56.44827628135681,13,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,79,468,64," In which year was the King who made the 2017 Birthday Honours born?

Reasons

1. Demonstrate evidence. (See the law on evidence and evidence bearing evidence.) The best way of demonstrating which person deserves what is to support your answer with data, examples, interviews or personal witness statements that are",0.0,0.4439310161606064,0.5322907182035943,0.12969207763671875,0.4266299805004229,0.9709347677230835,0.8703079223632812,2.455774106369063,60.16910141706467,4,4,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,80,322,64," The county seat of Sullivan County is Newport, and East Lempster is in Franklin County. The nearest parts of Franklin County, New Hampshire are the Town of Berlin, and the Town of Malta.

Question: What was the first business opened by an East Lempster resident?
Answer: East Lemp",0.01639344262295082,0.5839405481183406,0.600704387215291,0.37221527099609375,0.5669533068690629,0.9464831292629241,0.6277847290039062,1.7994958828821837,54.362926840782166,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,81,418,64," Bob Seger born Bob Clark

Powerpop, defined by Digital Homemusic

Powerpop is a musical style that is characterized by its intense use of vocal harmonizing and overlapping acoustic guitar and bass, yet with a danceable demeanor. The term was first used in the mid-1970s by Rolling Stone",0.01639344262295082,0.46119262940100225,0.44033074945711387,0.29097747802734375,0.2876921655567314,0.9764375209808349,0.7090225219726562,3.0002474700449966,63.51179218292236,9,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,82,518,64," Because the argument is not to fill in the gaps with women, the question is how the military (and government) will ensure the gender equality that it holds as being legitimate for filling any vacancy. The answer is, ultimately, that government can fill any vacancy by appointing women, whether or not they are otherwise qualified for the",0.0,0.4743326663000871,0.4334315896034241,0.4147987365722656,0.18470120444850946,0.9750710004568099,0.5852012634277344,3.3905001828388777,60.055654019117355,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,83,414,64," Rücker Foods

Question: What American food, snack, and beverage company offers its popular lemon–lime soft drink as an alternative to water in non-sugary drinks?
Answer: Klement's Hardwood Soda

Question: What American food, snack, and beverage company produces Beef Jerky",0.16393442622950818,0.44919998045967846,0.40630320061360925,0.14714813232421875,0.42777065113064294,0.9624839985370637,0.8528518676757812,2.36161872476805,59.10001587867737,10,5,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,84,548,64," Author Kimberly Strassel:

Originally, author Kimberly Strassel referred to the woman as  who was a former white house intern and a prominent Republican operative, Kathy Sullivan.  (Nexis cited a Nexis search for ""Kathy Sullivan"", November 21, 2007)

True: N

False",0.0,0.530868847480478,0.4888893597757836,0.47725677490234375,0.29333612311755514,0.9491939777135849,0.5227432250976562,2.9894530197707354,55.53523823618889,9,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,85,429,64," Paul John Manafort Jr. was born April 1, 1949 in Newport News, Virginia.

Answers
Answer: Donald Trump was born February 21, 1946.
Answer: Paul Manafort Jr. was born April 1, 1949.
Answer: Donald Trump was born February 21, 1946.
Answer: Paul Manafort",0.3442622950819672,0.5992039267325124,0.5725130852157936,0.2727813720703125,0.7428995561326461,0.920306133031845,0.7272186279296875,0.9963983899797313,49.96866923570633,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,86,379,64," The novel that had an impact on ""Nina"", ""When I Was Alive"", was written in 1851 by Brazilian author Lourenço Mutarelli.  A portion of this novel was later adapted into the Brazilian film ""Quando Eu Era Vivo"", produced by Lucas Filho Filho (director",0.0,0.5033253521809361,0.4973544980930165,0.1631622314453125,0.5625064588982096,0.9647327959537506,0.8368377685546875,1.8017781323578674,57.195509016513824,8,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,87,343,45, Teide National Park and Garajonay National Park are located on the northern part of the Canary Islands in the Las Palmas archipelago on the edge of the Atlantic Ocean in the east of the Canary Islands.,0.023809523809523808,0.6385017289806931,0.6679447032374968,0.38887803819444444,0.6924081992221811,0.9624305759006075,0.6111219618055556,1.1746620219718251,56.71393915812175,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,88,327,64," 50 copies and up!

Answer the question using the evidence. Keep the answer concise.

Case Study #2: Louis L'Amour

Question: To what extent is Louis L'Amour novel not true of what most of his readers read as factual?
Answer: That depends. ",0.03278688524590164,0.4539349205835759,0.4959788137747858,0.11175537109375,0.48683344254723604,0.9553642690181732,0.88824462890625,2.106778880523052,57.26054888963699,8,7,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,89,293,24," Chris Menges is an actor and writer. Aram Avakian is an architect, museum director and computer programmer.",0.0,0.4685471256830824,0.4799843292952343,0.09578450520833333,0.5668561402555113,0.92733469804128,0.9042154947916666,1.710620512002303,54.81303842862447,4,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,90,371,64," Andrew Jaspan, (b. 20 April 1952) British-Australian journalist, the co-founder of ""The Conversation"", an independent not-for-profit website of analysis and news from the university and research sector  and its Editor-in-Chief from The Conversation's launch in March 2011 until March 2017",0.0,0.7564961869122386,0.7143632179750129,0.4552192687988281,0.9426890902864933,0.9778691911697388,0.5447807312011719,0.21778145691132522,59.22560340166092,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,91,414,64," Gregory Burke

Random fact: Take five: Identify the core story depicted in films from 1950 through today as well as the four genres within each of these stories.
Answer:

Historical and regional genres: The genres of Western, Science Fiction, Horror and Fantasy, and Romance.
Modern genres:",0.0,0.4431341534002537,0.40976347097754473,0.2409820556640625,0.29303713842344126,0.976713330745697,0.7590179443359375,3.224524310324341,60.14491522312164,5,5,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,92,245,64," The music on the album ""Bill Cosby Is Not Himself These Days"" is from a 30-song set that was recorded on 4/13/2003 at The Soma Showroom in Philadelphia, Pennsylvania.  The supporting music for the album (except track 2) was recorded at the Rockwood Studios in Baltimore, Maryland",0.0,0.43685123231782774,0.48131635168194775,0.14972686767578125,0.3900402532240964,0.9617855864763261,0.8502731323242188,2.475963876233436,55.395045787096024,2,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,93,438,64," No.  Gibsons does not contain the preservative or artificial flavors commonly found in commercial domestic and foreign gin.

Question: Why is Morris Bros. (per www.morrisbros.com) branded with the Gibson's logo?
Answer: Morris Bros. first began offering its blends in 1935",0.0,0.45153427190642104,0.4423553785548398,0.1697998046875,0.41633680355153047,0.9515858751535415,0.8302001953125,2.590577154973289,58.69913664460182,10,6,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,94,257,64,"
March

Answer the question using the evidence. Keep the answer concise.

Evidence:

 American Film Institute: The American Film Institute is a nonprofit organization devoted to cultural preservation, recognition and education.  AFI of the Americas is AFI's affiliate organization based in New York. AFI currently presents 42",0.0,0.4813746813963141,0.5229639033663676,0.12584686279296875,0.5473519153624166,0.9578510636091232,0.8741531372070312,1.8255304027625243,58.72595778107643,8,4,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,95,434,64," Fairfax County, Virginia.

Can you tell me the date and time this question was published?
Answer: This question was posted on 2015-02-12.

Date: 2015-02-12

Time: 06:31:49 UTC

Can you show me the location of this question",0.04918032786885246,0.5942294619784929,0.5587209686166361,0.41226959228515625,0.5336479923004701,0.9701793110370637,0.5877304077148438,1.843864302354632,58.069834649562836,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,96,490,64," Bordan Tkachuk was the CEO of a company known from his appearances on the BBC-produced ""The Apprentice"" and can be identified by his middle name.

Watch the video for the answer:

Question: Can you tell me the name of the company he worked for prior to taking over from",0.0,0.6270884571110946,0.7020284501714633,0.5044746398925781,0.5249458434002008,0.9662702238559723,0.4955253601074219,1.8905948524770793,57.75264799594879,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,97,495,16, This question uses the evidence which shows that Pamela Green directed some animated movies.,0.0,0.415594491397864,0.415594491397864,0.321502685546875,0.17646951855797516,0.9009163427352905,0.678497314453125,3.29949564486742,52.30364203453064,0,0,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,98,565,64," This is the question which was asked in the first round of the Westin Challenge. Given the careful consideration given to all the policy answers and the respect for criteria, most people expected that the answer to the first round would be found in Tandag in Leyte. The answer was found in Bacolod City in",0.0,0.4976688008237843,0.4547582754304534,0.36318206787109375,0.3141675298352933,0.9697493529319763,0.6368179321289062,3.0196042234429115,58.18836498260498,9,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,99,238,64," No

Crossword Prizes:
Number of Pieces in Crossword: 0
Number of Crossword Pieces that match the correct answer in the above crossword: 60

The best method for crossword clues that are difficult to understand is: Answer the question using the evidence. Keep the answer concise.
",0.0,0.4437870545144649,0.4108079039881888,0.14012908935546875,0.4111542108387527,0.975325779914856,0.8598709106445312,2.4871592982235597,57.2943000793457,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,100,344,47," The descendants of the group of black Indians associated with the Seminole people settled in East Texas.

(100)

Word search:

Search the site using the letters in the words to reveal the full words.",0.0,0.4451105319734867,0.5199215085856419,0.15553316156914893,0.4097738993686831,0.9579056102671523,0.844466838430851,2.548649911312981,56.92773490256452,2,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,101,509,64," Yes, it was the Rambos version.

Question: Yes, it was The Clark Sisters, but the month was not July.

Answer: No, it was not The Clark Sisters, but the month was not February, but February is/was (heavily) censored.

Question",0.13114754098360656,0.5871983515141275,0.5603598574349951,0.4960365295410156,0.447925238642768,0.9280396246910094,0.5039634704589844,2.201519841037225,52.48358207941055,5,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,102,350,64," This player was born in 1972 and is now playing professional football. This is one of the subjects included in the his brother's yearbook photo.

Question: What school was this student in?
Answer: This question should be answered using the evidence listed in this section.

Evidence:
8.1",0.0,0.4664326140078667,0.44559076808157716,0.22512054443359375,0.3996044277556633,0.9460913860797882,0.7748794555664062,2.546111909672618,54.49721074104309,8,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,103,452,64," Choctaw Stadium is located in Fulton County, Georgia.  Choctaw Stadium opened in 1942.  For the 1984 and 1991 season, the stadium served as home to the Georgia Braves, who played in the Major League Baseball (MLB) Atlanta Braves franchise.  The stadium's capacity was 9,755 seats",0.01639344262295082,0.522312899188702,0.5135320828474634,0.269439697265625,0.49624483828460814,0.9634053075313568,0.730560302734375,1.9831596714266198,58.30308896303177,8,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,104,435,64,"
Enda Kenny: Enda Patrick Kenny (born 24 April 1951) is an Irish Fine Gael politician who served as Taoiseach from 2011 to 2017, Leader of Fine Gael from 2002 to 2017, Minister for Defence from May 2014 to July 2014 and 2016 to 2017, Leader of the Opposition from 2002 to 2011,",0.03278688524590164,0.6108793087612412,0.578606713899154,0.08051300048828125,0.9596573711323799,0.9711761146783828,0.9194869995117188,0.1533019896969563,57.21684965491295,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,105,329,64," George Raft
John: George Raft (1926-1989) was an American actor best known as the ageless superman of Hollywood and the last member of the ""Radio City Rockettes"" group.  Raft became so popular by appearing in so many prominent films that his career spanned six decades,",0.0,0.45802973951134174,0.4739509945502749,0.16268157958984375,0.4287879687046179,0.9715252745151519,0.8373184204101562,2.4926901237486163,62.186231791973114,6,4,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,106,376,64," George Abbott (born George Abbott Gilchrist; 12 September 1878 – 7 March 1928) was an English playwright born in which year ?

Answer the questions using the evidence. Keep the answer concise.

Evidence:
George Abbott began playing second-rate carnival sideshow attractions with Sylvia Mineham and",0.0,0.4597280749968884,0.3850741937827123,0.1291656494140625,0.47338163222363955,0.9695129758119583,0.8708343505859375,2.1779827454301994,57.42775675654411,2,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,107,377,64," They both indicate an ability to adjust investor attitude to changing market conditions.

Answer: Warren Buffett: Warren ""Buffett"" Buffett (August 30, 1930 – September 26, 2018) was an American business magnate, investor, philanthropist, and founder of the Omaha-based investment company Berkshire Hathaway, which",0.0,0.500817443408435,0.39690759213582466,0.14801788330078125,0.5732593527233755,0.9638780665397644,0.8519821166992188,1.7486579715186963,60.294692158699036,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,108,358,64," The former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy was born on 7 October 1978, is Amit Mishra.

This question may bring up a lot of incidents in the Indian cricket history. One of these, an episode played in the 1998 edition of the knock-",0.0,0.5251346988130978,0.6255335954826043,0.20935821533203125,0.5712396402158542,0.9658301544189454,0.7906417846679688,1.6985107868717932,56.78816765546799,5,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,109,426,64," The photograph shown is of the B-52H Stratofortress flying a Bomber Exercise of 50th Task Force with the 314th Bombardment Squadron, recently upgraded, 49th Troop Carrier Wing and the 397th Air Refueling Wing; in actuality the photograph was taken during the early stages of",0.0,0.4534036238731565,0.4172946602222754,0.18163299560546875,0.39573054448241907,0.9689789402484894,0.8183670043945312,2.7365451152145397,56.108407378196716,10,5,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,110,363,64," Randy Travis

Question:Who is the narrator of My Eyes?
Answer: Blake Shelton

Question: The Boy's Room was a slang term for the brothel of which famous country star?
Answer: Johnny Cash

Question: What is the name of Blake Shelton's wife?
Answer",0.04918032786885246,0.4713049979948437,0.4600788419623331,0.1327972412109375,0.5245557134899173,0.9383664071559905,0.8672027587890625,2.0471480959554356,54.5596165060997,7,5,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,111,458,11, They were built over the course of three centuries.,0.0,0.4939429556403719,0.4939429556403719,0.21848366477272727,0.5363895354801388,0.8752526092529297,0.7815163352272727,1.8091890256513248,48.927060560746625,3,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,112,478,30," The British author who wrote the novel on which ""Here We Go Round the Mulberry Bush"" was based was born in 1886.

References",0.0,0.6229240118874851,0.6548199634370532,0.32150065104166664,0.7387330210247902,0.9430687764485678,0.6784993489583333,1.0759624527941924,55.011879475911456,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,113,405,64," About one second after 8:00AM.  Archainbaud is a playwright and screenwriter who died first.  Murphy died a little later.

See also
List of American films of 1937

References

External links

RKO Movietone Database - RKO Murders -",0.0,0.561794335207424,0.4940651360732552,0.3893280029296875,0.4807838281310213,0.9511551767587662,0.6106719970703125,2.3033946707146242,58.6973138153553,5,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,114,432,21,"
O, nitrogen, hydrocarbon (OH) group in primary or secondary structure.

References",0.0,0.41232940325760903,0.408001680716088,0.19463820684523808,0.30296546564365084,0.9137448301769437,0.8053617931547619,2.7966632559185935,50.39248838878813,0,0,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,115,377,64,"
A: 12
B: 11
C: 9
D: 10
E: 14

Resumes the question using the evidence. Keep the answer concise.

Evidence:

 PGA Championship: The PGA Championship was the 50th PGA Championship, held August 8–13 at Whist",0.0,0.536981288607408,0.5196237286540043,0.198516845703125,0.6281070933895152,0.9509482705593109,0.801483154296875,1.5453765460952127,57.1471209526062,9,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,116,462,64," Highlights from the Suicide debut, 1977's Angered

Evidence:
Lou Reed, Reed, Hard Rain Is Making Me Crazy, appeared on the Liberty Records compilation album, Angered (Democratic Records 5-6901) released in 1977.  The singer was never disclosed by the label to have sung ""Angered",0.0,0.5386249068578532,0.532951893824692,0.5432090759277344,0.23741162382433878,0.9529888325929642,0.4567909240722656,3.549944474012591,55.12920054793358,11,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,117,388,64," Van Hollen was the Democratic Senator from Maryland, who introduced the DISCLOSE Act.

Question: What were the highlights of Senator Van Hollen's official bio?
Answer: Senator Van Hollen was born in Vienna, the son of American parents and raised in New York City. Van Hollen began his career",0.03278688524590164,0.6306618130776568,0.605072143696224,0.49631500244140625,0.5485317717203878,0.9605987679958343,0.5036849975585938,1.8574259731376515,57.243970811367035,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,118,361,64," No. Both bands were formed in the Balkans.

3. Answer the question using the facts and evidence. Keep the answer brief.
Evidence:
Skin Yard (album): With its 16-song composition and instrumentation, 14 guitar players (or guitarists), 12 bassists (or bass guitarists),",0.0,0.6299902138470881,0.596754377517261,0.52667236328125,0.5149352832519645,0.9563756775856018,0.47332763671875,2.0489362849039026,60.03736990690231,1,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,119,358,64," They are the main songwriters for, respectively, the British group Hall & Oates and U.S. group Hall & Oates (There Is a Riot Goin' On!). Note that there is no correlation between Hall & Oates and Hall & Oates: Only One of One. Why Is Hall & O",0.08196721311475409,0.47638760673299607,0.4721072071186071,0.14446258544921875,0.5081779080429298,0.9629612189531326,0.8555374145507812,1.9631338950857753,56.84686151146889,8,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,120,342,64,"
Highway 130S.  Hwy 130S runs east to west on the Atco Subdivision of CRNT.  It ends at State Rd 611 (Cracked Rock Road) west of Bridgeport.  Hwy 130N and Nj 130W also travel through Backford Cross but do not continue",0.03278688524590164,0.46564107089818113,0.45459883690507785,0.24387359619140625,0.3723901586754149,0.9510203075408936,0.7561264038085938,2.7199760521762073,55.60514533519745,9,5,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,121,374,64," Her role in this 1997 film was Serena, the wife of The Wizard of Oz (film): Her role in this 1997 film was Serena, the wife of The Wizard of Oz. Her role was that of The Wizard of Oz (film)'s guardian angel. Her vision of The Wizard's return can be found",0.29508196721311475,0.4907534812170333,0.44225893596716614,0.1512908935546875,0.5383959271448189,0.967194197177887,0.8487091064453125,2.0388369339543715,57.22489446401596,6,2,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,122,394,64," The Time Lords: In the television series Doctor Who, the Time Lords are a race of sentient, extraterrestrial time travellers who have the power to alter or regenerate time (with the exception of the Fourth Doctor and Donna Noble who were both too old to regenerate).  In the 1991 mini-movie ""World Enough and Time",0.0,0.5441030577176991,0.5468108139532177,0.40767669677734375,0.3910884279166471,0.9766057169437408,0.5923233032226562,2.509782587439986,65.58100825548172,11,1,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
HotpotQA,123,355,64,"
HK Bijenkorf Beheer:  HKB Beheer is the  Dutch retail giant which owns the Dutch department store chain KBB and The Hardware chain.
KKR & Co.  L.P.:  KKR & Co. is one of the largest international private equity firms and",0.0,0.49023921338340426,0.4660451620281919,0.15325927734375,0.5451065726967308,0.952592808008194,0.84674072265625,1.8399249364447314,55.76245242357254,7,3,facebook/opt-2.7b,https://huggingface.co/datasets/hotpotqa/hotpot_qa
